id,text,label,pred
168795,물에 적셔서 사용하는데 너무 얇아서 물기도 금방 없어지고 닦아는 느낌이 전혀 없음!!,0,1
168814,배송은2일걸렸어요 국산제품도사용해보고 일본제품도 사용해봤는데 일본제품보다 국산제품이 더좋은거같네요 피로도 더잘풀리는거같네요,0,0
168988,이거 씹어먹는거 맞나요? 씹어서 물이랑 먹으라 써져서 먹었는데 맛도 없고 입안이 다 초록색되서 양치했어요..그냥 삼키면 안돼나요?,0,0
169009,"제품 자체는 만족합니다. 핑크 색상 이쁘구요, 작동도 쉽습니다. 다만 액정에 낙서한것처럼 전선줄?이 비춰서 교환하고 싶은데ㅜ 귀찮아서 그냥 쓰겠습니다.",0,0
169090,소재부들부들 핏도 넘넘이뻐요. 주위에서 이쁘다고 주문해달라네요.ㅋㅋ 몇장 주문했습니다.,1,0
169129,붙이기 쉽고 간편하나 가루가 많이 떨어지네요 소음은 확실히 들하네요 시곰당일은 다븥이고나니 생각보다 접착제 냄새가 심해서 창문열어 놓고 있습니다,1,0
169220,겨울옷 많으신분들은 비추해요 옷걸이 고리가 플라스틱인데 휘어져서 펴져버리네요 참고로 튼튼하지 않습니다,0,0
169367,플라스틱이라 냄새가 조금나긴 하지만 그런대로 만족합니다.,0,0
169487,재구매 더 맛있을거 같아서 스지로 했는데 진짜 별로 였어요 ㅜ,0,1
169579,소재도 너무좋고 옷도 이뻐요!!!! 2xl시켰는데 다른 2xl보다는 약간 작은 느낌이에요 그래도 너무 이뻐요 또 주문할게요ㅎ,1,1
169580,너무 작고 귀에 살집이 많은 분들은 착용하기 힘들어요 디자인은 예뻐요 .. 귓바퀴 피어싱용으로 착용하기는 힘들어요,0,0
169690,수박 주로 매기는데 변색은 있드라고요~ 하지만 잘씼어서 사용하거나 정기적으로 새거바꾸면되지요~ 덕분에 아기가 수박을 너무 잘먹고있어요~ 아직 덩어리 못먹으니 ㅋㅋ,1,1
169904,우선 사용법이 간단해서 좋아요. 자르고 붙이면 끝!! 아주 쉽네요. 완전히 가려지는건 아니지만 이정도면 만족스러워요~,1,1
169915,너무 기대 한걸까요 ㅜㅜ우선 숙성시간이 있다고 하니 가다리고 있어요 하나 고민햇는데 우선은 숙성해보자 생각하고 기다리는 중 이예요,0,0
170233,"최악의 신발. 외관상 예쁨 265신으나 275, 265 다 안맞고 앞이 좁으면 뒤가 넓고 뒤죽박죽. 딸려온 기본 깔창은 사이즈도 안맞음. 리뷰에 신발 터졌다는 분을 믿었어야했네요..",0,0
170376,원단재질 너무 좋고 두께감도 너무 얇지안아서 마음에 듭니다,1,0
170389,설치진짜쉬워요ㅎㅎ 새벽에 분유타러갈때 밝게 불키기싫어서 삿어요ㅎ 전 접착도 괜찮앗는데 리모콘은 엄청 좋진않아요ㅎ,1,0
170614,사용 전과 후가 크게 차이가 없네요. 대부분의 리뷰라 좋던데 다른 제품도 고려해 보심이..,0,0
170744,재구매 1/8일날 구매하고 3/30현재 배터리 상태가 다시 76%로 떨어졌습니다. 제품이 불량인듯합니다. 교환 가능한지 여쭤봅니다.,0,0
170780,선물용으로 구매했습니다. 마음에 쏙들어하네요. 다음에 다른컬러로 재구매하겠습니다.,1,0
170851,빠른배송과 쿨링감이 좋았습니다 토너 효과는 조금 더 사용해봐야 알것 같습니다,1,1
170881,약간의 뭉침?이 있어 가끔 부숴져야하지만 상큼한 레몬향도 괜찮고 세척기에 물때가 끼거나 그러지도 않아 잘 쓰고 있어요~^^,1,1
171002,정말 맵네요 발이 너무크고 꼿꼿히 서있어 너무징그러워요 발톱도 ㅠㅜ 한신*차 국물닭발 생각나서 시켰는데 죽지않는발이네요 너무맵기만해서 두번구매는 안할듯,0,0
171027,맛있어요 가끔 먹기 싫은 맛도 있긴한데 그래도 대체적으로 먹기 무난하고 맛있습니다. 같은메뉴로 2번 먹으니 질리는 감이 있어서 한달뒤에 다시 또 시킬게요,1,0
171106,재구매 원래 쓰던 팩인데 역시 좋고 좋은가격에 잘샀습니다.,1,0
171382,잘 맞아요. 신축빌라에 커튼레일처럼 생긴게 빌트인으로 시공되어 있길래 커튼롤러가 들어가는게 맞을까 하며 샀는데요. 아주 꼭 맞아서 기분 좋네요ㅎㅎ커튼롤러만 달면 따로 커튼레일 설치없이 사용할 수 있게 됐네요.,1,0
171391,페인트붓 페인트붓 선택: 04. 페인트붓 4인치 페인트붓 선택: 04. 페인트붓 4인치 페인트붓 선택: 04. 페인트붓 4인치 페인트붓 선택: 04. 페인트붓 4인치,1,0
171529,넘안띤뜻한것같아 고민 도했는데 자꾸쓰니깐 나름괜찮아지고 다뜻해지더라고요,0,0
171634,이제품만 주문한것과 다른 색상이 왔네요 9번 주문 했는데 8번이 온듯;;;;,0,0
171671,일단 부품이 부러져서 온데다가 약합니다 걍 돈 더주고 제대로된거 사는데 나은듯 해요 시간 없어서 그냥 조립해서 쓰긴 했는데 부품 자체가 부러져서 오다니 황당했어요,0,0
171728,물건이 찍힌게 왔어요~~싸니까 넘어가유~~성격상 그냥 쓰지만 검수 잘하고 보내시길....,0,1
171749,많이 기대하고 주문했는데 생각 보다 별로 였어요.. 새콤달콤 할줄 알았는데 그냥 달기만 하네요,0,0
171858,맘에들어요 10키로 8개월 아긴데 엑스라지 사이즈 잘 맞아요 살짝크긴하지만 어차피 한겨울에 입힐거라 알맞게 맞을것같아요,1,0
171928,물건도 안전하게 왔네요 맛은 달아요 단맛 좋아하시는 분들은 추천합니다.,1,0
172059,순하고 자극없이 클렌징이 잘 되어서 잔뜩 구매해서 사용중이에요! 배송도 빠르고 포장도 신경써 주셔서 재재구매 할 예정이에요^^,1,1
172148,수영복 좋다고 해서 구매했는데 아직입어보지누않았지만 좋은것 같네요,1,0
172175,내려놓기만하면 울던 아이의 등센서가 잠깐이지만 멈췄어요 너무 신기하네요 점점 시간 늘려봐야 겠어요~,1,1
172391,잘 쓰겠습니다 상세하게 사이즈를 안봐서 그런가ㅠ 나름 본다고 봤는데 받아보니 생각보다 작네요ㅠ 그렇지만 잘 쓰겠습니다^^,1,1
172432,사진속의 고구마는 상상하지도마세요 이런 고구마를 팔아먹을수있는 업자에게지기 가족에게도 이럼고구마를 먹이는지 맛도 별로였지만 고구마가격 제대로받고 제대로댄 물건파세요,0,0
172503,우체국 택배라고 되어 있어서 시켰는데.. 한진택배로 보내는 바람에 늦게 받았어여 제품은 괜찮은데 포장좀 신경써주셨음 좋겠네요,0,0
172560,배송이 느리고 늦어져서 미안하다고 사은품 챙겨주겠다더니 안줌 가방에 지퍼나 똑딱이 없음,0,0
172563,이름은 와이드인데 크기가 사진보다 너무 작아서 머리 전체를 꽂기는커녕 반머리로도 할 수 없는 사이즈에요 반품 귀찮아서 보관중이에요 ㅠㅠ,0,0
172639,추천 아이 친구들 오면 하나씩 하라고 다양하게 주문했어요 모양도 다양하고 한번하기 아주 간편해요,1,0
172681,하얀서랍장이 아닌 먼지가묻어가묻어있는색서랍장 매직스폰지로엄청 문지름. 교환신청해서 교환했으나 똑같음. 싼값에 그냥쓰기로함.,0,0
172713,제품은 괜찮은데 배송문제가 별로였습니다.. 홈페이지에는 로젠으로 되어있는데 실제로 배송한곳은 대신택배.. 그리고 저 무거운제품을 다른집 앞에 배송하고..,0,0
172722,일단 두꺼워서.. 망하기좋습니다.. 접착력도 약해서 가장자리는 뜨는경우가 생기네요.. 퀄리티를 보여주기에는 어렵다고봅니다 ..,0,0
172731,최악입니다. 3번째 사용에 프레임 플라스틱 부분 파손되어 허리나갈뻔 했는데 A/S받고 그 다음번 사용에서 또 프레임 파손되어 그냥 버릴려고 합니다.,0,0
172788,만족함 만족합니다. 여기서 두번이나 시켜먹었네요^_^ 다음에는 좀 큰거 시켜 먹어야 겠어요 ㅎㅎ,1,1
172858,만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다 만족스럽습니다,1,0
172919,좋아요 자세한 제품 사진은 없어서 제가 생각한 느낌이랑은 조금 달라서 아쉬웠어요 ㅠㅠ그래도 잘 사용하겠습니다. 쫀쫀하니 좋은 것 같아요,1,1
173022,배송도 빠르고 추가로 몇개 더 주셔서 좋았습니다! 다음에 또 구매하겠습니다!!,1,1
173202,"티텀블러는 너무 예쁘고, 배송 시에도 꼼꼼하게 뽁뽁이로 싸서 보내주셨습니다.",1,0
173366,아이들 식기를 선크림 발라서 떼도 안떨어지는 그런 스티커를 붙여놓다니요.. 정말 부글부글 던져 버리고 싶네요.,0,0
173472,아주 편하긴한데 너무 두꺼운 나머지...몸빼처럼 보여요 ㅠㅠ싸게사서 반품은 안하고 그냥 입을건데 기대가 너무 컸었나봐요 ㅠㅠ,0,0
173860,아니 나는 넘나 이쁘고 좋은옷이라고 생각하는데... 왜 나잇값하란 얘기들어서 못입겠어요ㅠㅜ 아..세월이여ㅠㅠ,1,0
173949,"음식점에서 사용하는 걸 보고 구매 했는데요 인덕션을 보호하기에도 좋고 열 전달도 골고루 되어서 좋은거 같아요 사이즈가 큰 편이라서 중간 사이즈는 동생집에 주고 저희는 소, 대형 사이즈를 쓰고 있어요",1,0
174027,이뻐요 색상 이뻐요 부드러워서 립글로즈 같으면서 색상 진해서 이뻐요 마니 파세용 용 용 굿 배송,1,1
174043,색상도 만족합니다. 조금 두꺼우면 어떨까 아쉬운점은 그점입니다,1,0
174325,엄마가 주문해달래서 주문했는데.. 유통기한이 20년 8월이에요ㅠ 두통주문했는데.. 유통기한 알려주면좋 겠어요,1,0
174341,전에 주문한게 떨어질세라 또 주문했어요 아주아주 참한 가격에 감사 무진장 드리고요 저 무거운걸 문앞까지 안전하게 갖다주신 대한통운 택배기사님께 감사드립니다,1,0
174359,적극추천요 배송 진짜 빠르네요 ㅋㅋ 색상 디자인 사이즈 다 마음에 들어요 ㅋㅋ 언넝 세탁후 사용해봐야겠어요,1,0
174411,"생각했던것과 좀 많이 달라요,,,,ㅜㅜ 아이 둘이라 두개 주문했는데,,,",0,1
174498,"좋아요~ 배송이 엄청 빠른건 아니지만, 그래도 기다릴만 했구요. 임신중이라 변비나 영양소 섭취에 두유만한게 없을 것 같아서 주문했어요. 저희가 대가족이라 명수가 많은데 가족들 간식으로도 아주 좋더라구요.",1,0
174508,친구 집들이선물로 보냈는데 친구가 너무 갖고싶었던 거라며 너무 좋아했어요! 배송 시작되고 배송완료까지 시간이 좀 걸린것 같은데 그래도 친구가 마음에 들어하니 좋으네요!,1,1
174769,잘 받았습니다 거의 깨진 알 없이 저염이라 많이 짜지도 않고 만족합니다,1,0
174848,배송 빠르게 잘받았구요 별 문제 없는듯 합니다 옵션으로 같이 주문한 재부팅방지는 사용설명서가 없어서 아직 설치를 못했지만,1,1
175208,재구매 굿 좋아요 많이파세요 1년 넘게 계속 거래하면서 쓰고 잇네요 좋습니다.,1,1
175362,"유통기한 넉넉했는데 뭔가 눅눅해서 손이 안가요 여기저기 나눠줘서 처분했어요... 첫 구매땐 안 그랬던거 같은데, 안 먹어서 재구매 의사는 없습니다.",0,0
175422,가려움증으로 일주일 이상 썼는데 아직 잘 모르겠어요 ᆢ여전히 가렵거던요 조금 더 써봐야 할듯요,0,1
175660,배송은 빨랐으나.. 털이 정말 많이빠지네요 입에도 얼굴에도 온사방에 붙고 들어가고 ㅠㅠ,0,0
175803,이음선 봉재도 지저분하고.. 따로 구매하는 찍찍이는 접착력이 왤케 떨어지나요? ㅋㅋ 옵션가주고 따로 구매했는데! 중국산에! 걸핏하면 떨어지고! 지저분하고! 압정이 안박혀서 못으로 박았네요 방풍은 그럭저럭 됩니다 비닐이니까 ㅋㅋㅋ,0,0
175958,색상을 어두운 걸 사사 그런지 몰라도 디자인이 이쁘지않아요~,0,1
176178,만족합니다 염색으로 많이 손상된 상태인데 써보니 그동안 써온 트리트먼트 중에서 제일 효과 좋은거 같아요,1,0
176363,너무 늦어요 너무 적은 수량을 신청해서인지 배송이 늦게 왔어요.. 토요일 행사에 사용하려고 신청했는데 월요일에 와서 사용하지 못하고 창고에 두었네요..,0,0
176437,가격이 좀 나가지만 얇고 가볍고 긴팔이라 이유식할때 젖지않아서 좋아요 특히아이주도이유식~,1,1
176527,매일 혈압 측정하고 있는데 아주 정확한 거 같네요. 버턴 한번으로 측정되니 편리하네요~~,1,1
176637,재구매 양은 작고 칼로리는 높아요 환자가 먹는게 힘든데 용량 작으니 좋아하네요 미니웰 덕분에 하루 1000칼로리 거뜬히 깔고 갑니다 덕분에 알부민 수치도 많이 올랐어요,1,0
176666,가격도 괜찮고 배송도 빨라서 고등학교 들어가는 울아들이 좋아하네요~근데 사이즈가 약간 큰거 같아요..그래도 잘신고 다녀 흐뭇하네요,1,1
176718,매일 뜨거운 물에 넣어 차로 마셔요. 맛도 좋고 건강에도 좋을 것 같아요.,1,0
176815,광고에는 좋다고 합니다만 일년만에 뻑나고 다시삽니다 뽑기 잘했길 기도하며...,1,0
176958,머리말리는동안 등에 땀이..흡수도안되고 통풍도 안되고..ㅠ,0,0
177061,상품도 안전하게 오고 줄도 감아주시고 다음에 또 구매할게요,1,1
177189,안에 내용물이 많이 흘러서 왔어요 1/3은 없는거 같아요 급해서 그냥 쓰긴하는데 좀 이해는 안가네요,0,0
177209,역시나 이쁩니다 ♡ 제 스마트키링을 여기서 했었는데 예뻐서 남편것도 주문했어요!! 남편이 제꺼보고 부러워하길래 ㅋㅋㅋ,1,1
177355,왜 근데 정해진 시간에 배송을 안 하고 멋대로 시간 바꿔서 배송을 하냐?,0,0
177389,과장광고가 있습니다 안경이 잘 닦이지 않고 안경알에 먼지가 많이 달라 붙어요 안경을 닦기에 너무 불편합니다 광고에 속지 마세요 !!,0,1
177450,배송도 빠르고 발가락 앞부분 발목 부분 바느질 마감이 잘됐네요.작을걸 걱정했는데 사이즈도 좋아요,1,0
177492,"로고없는걸 싸게 구입해서 좋았고, 큰사이즈는 이미 다 팔려서 정품으로 샀지만 좋은가격에 잘 샀습니다",1,0
177939,완전 음쓰통 짱이네요 건조기넣기전에 한번물빼주니까 좋아요,1,0
177955,박스도 터지고 제품도 잘못왔는데 무거워서 교환도 힘들어 그냥 먹겠다고 했는데 아무 답변도 없네요--;; 재구매 생각은 없네요,0,0
178153,딱기가 넘 힘들어영 ㅜ.ㅜ 가죽에서 때같이 다 밀리는게 맞는건가요? 제 쇼파가 오래되서 그런가요? 세제로 딲고 물걸레로 미는데 때같이 계속 나와요...,0,0
178197,재구매 뼈 포장해달라고 요청했는데 뼈가 안들어왔어요.그리고 이전보다 많이 질겼습니다.,0,0
178480,구매하자마자 정의기억연대 피해자 지원 기부금 불투명 이용수 할머니 기사가 뜨네요;;,0,0
178498,리뷰잘안남기는데 정성스럽쪽지에^^ 생각보다 가방이 튼튼해요 가벼운천일꺼라 생각했는데 수납공간도 엄청많고 후기에 냄세난다고해서 걱정했는데 전혀 냄세안나고 저는 너무만족합니다 많이파세요~,1,1
178614,재구매 한번 구매하고 너무 편해서 쟁여둠ㅋㅋ 가격도 싸서 적당히 쓰고 버리기 좋네요 너무 오래 붙이고 있음 간지럽긴 한데 하루종일 붙이고 있는 거 아닌 이상 괜찮아요,1,0
178681,사이즈를 잘못생각하고 주문을했네요ㅜ 길이는 좀 길어요 다른걸로 다시 사야할듯하네요,0,0
178786,가성비 좋네요 부직포랑 비닐부분이조금 얇은것빼고는요 그래도 또살것같아요,1,0
178857,보통 270이 맞아서 주문했는데 꽉 껴서 아픕니다 이미 하루 신고 돌아다녔는데 교환이나 환불되나여?,0,0
178924,찾용하기 너무어려운 제품이에요~너무 작아서 결귝 잃어버렸어요ㅠ 제가 관라 못헌거도 있겠지만요 아쉬운 제품입니다,0,1
179027,재구매 요즘 더 나를 위한 건강제품에 신경쓰는데 여주환이 으뜸 입니다,1,0
179159,저희 쇼파에 비해 패드가 너무 커서인지 자기 옷일 입은것처럼 완벽하지가 않네요~ 천도 제가 생각했던것이 아니어서인지 뭔가 좀...^^;,0,1
179263,"만족감의 1번은 미끄럽지 않은게 기준이었는데, 순정 핸들보다도 못하네요...",0,0
179340,"블랙,차콜,그레이 3개주문했어요 그레이 빼고는 156센티 키작녀한테 적당해요~ 근데 레깅스 길이가 제각각이예요ㅠ 그레이는 좀길어요😖 구매하시는분들 참고하세요",0,1
179358,앰플.. 좋아요 . 단백질 파우더랑 같이 쓰니까 시너지 효과 굿굿 아주 좋아요 염색하고 머릿결 안상하기는 처음이에요,1,0
179381,냄새나고 딱딱함 배송도 진짜 느려서 거의 한달만에 받은거같구요 냄새가 너무 심해요 근데 냄새마저도 이상해서 더 미치겟음 빠지지도 랂음 그리고 딱딱함,0,0
179392,아 ㅋㅋㅋ mm인지모르고 삿어요 어쩐지 싸더라니... cm로 적혀잇었음 좋겠어용,0,0
179465,디자인도 마음에들고 가격대비 튼튼해요.너무 마음에 들어요.,1,0
179554,이물감도없고 이뻐요..강추 사이즈는 한사이즈 업하리고했으나.. 그대로주문했는데 딱잘맞아요,1,0
179591,"이거 제조일자가 44로 시작되면 18년 제조로 알고있는데요, 너무 오래된거 판매하시네요ㅡㅡ",0,0
179942,재구매 가루타입이라 먹기편합니다 꾸준히 먹어보면 효과있을듯합니다.,1,0
179997,보풀이 엄청일어나고 머리나 옷에 흰먼지 처럼 다 붙어있어요 감당하실수있는분만 구매하세요,0,0
180085,먹지도 못하고 다버렸어요 파가 쓰고 쉬는건 어찌나 빨리쉬는지,0,0
180224,잘부러질거같은 장난감 같아요. 블랙인데 테두리는 화이트에요,0,0
180366,흠 효과는 좀더 써봐야 체감하겠지만 내용물의 진함이 아주마음에 듭니다 추천,1,0
180425,배송이 너무 느렸어요. 배송지연 사유를 먼저 안내를 해줘야되는데 하도 안오길래 직접 전화해서 문의했어요. 이불은 세탁하려고 맡겼네요. 여름 다 가고 덮겠어요...,0,0
180429,"포스터 담아두려고 구매했습니다 포스터 담아두고, 다른 사람에게 줄 때 쓰려고 구매했습니다.기본 색상, 뚜껑으로 구매했는데 다음에는 다른 색상과 뚜껑으로 구매해보고 싶네요.",1,0
180515,넘 핏돼서 랑이한테 션하게 욕먹었어요 여행가서 어쩔수 없이 입었어요 아자씨들은 주의하시길~~~,0,1
180556,이전 제품은 안그랬는데 이번에 구입한건 자글자글 거림이 심합니다. 깔끔하게 안붙어요,0,0
180681,생각보다괜찮네요 ㅋㅋ 나시브라캡이잇는줄알앗는데없어서놀랏어요..ㅋㅋㅋ 상관없긴하지만ㅎㅎ 다른생상구매의사잇음! 잘입을게여~,1,1
180685,원단이 가격만큼하네요 그래도 막쓰기에는 좋아요 그저그런대로 씁니다,0,0
180735,식구들이 김 좋아해서 잘라서 락앤락에 넣어놓고 간장찍어 먹어요. 반찬없을때 좋아요 잘구워져서 바삭해요 가격대비 가성비 좋아요!!,1,1
180847,선물 무료포장이라고 써있던데 전 달랑 립스틱만왔네요.. 샘플도 안오고.. 배송은 빨랐는데 신경써서 보내주시면 좋았을것을 아쉬워요.,0,0
181108,배송이 배송이 늦어서 애먹었어요 연락도 잘 안되고ㅠ 물건은 생각 했던 그대로예요. 청소 대가 없어서 높은 곳은 어떻게 써야 할 지 잘 모르겠지만 보관 하기는 좋을 듯 해요. 잘 쓰겠습니다.,1,0
181120,좋아요 딱 기본 옷걸이 형태 약간 잔기스가 있었는데 잘 안보여요 하자상품도 없었구요 배송포장도 잘 해주셨어요,1,1
181150,물같이 흘러내려 괜찮은것같기도하고 아이둘 양치시키는게 이번에두 실패네요ㅜㅜ 향은좋아요~~^^,1,1
181219,배송 누락 연락도없어서 내가 연락해서 받음 실망 제품은 만족,0,0
181340,타프꼭있어야하구요 타프스크린만 칠경우 비오면 물 난리납니다 꼭 타프랑같이있어야사는제품입니다~그러므로 돈이 이중으로들었습니다 타프를 또 사야하니까요~ㅜㅜ 불친절,0,1
181360,완전 안 좋아요 비싼데 제품 사이로 바퀴벌레가 돌아다녀요 믿고 4개나 샀는데 전기세만 잡아먹어요,0,0
181427,가로 사이즈가 조금 길다보니 중간 부분이 살짝 늘어지는 느낌이 있네요..냄새는 심한편입니다~이쁘기는 합니다.,1,1
181591,배송을 빨리 해주실거라 생각했는데.. 생각보다 늦게와서 기달리느라 힘들었구요 물론 공휴일이 있으니 이해는 하지만 담에는 빨리 보내주셨음 좋겠네요,0,0
181636,저기 보이는 링이 스티로폴 같아요ㅡ.ㅡ 실밥 정리도 잘 안되어있구요. 몇번 돌리면 끊어질까 걱정이네요..;;,0,0
181681,생각했던것보다 배송도 빨리 왔고 설치기사님도 친절하셨어요. 사진보다 실물이 더 이쁜것 같아요. 매트리스랑 같이 구매했는데 아직 냄새가 안빠져서 서랍 열어놓구 있어요. 튼튼해보이구 전반적으로 만족합니다,1,0
181997,빠르게 온건 좋았으나 반품제품을 다시 판것 같음 탁자도 나사를 결합하는 구멍이 없어서 사용자가 직접 위치잡고 뚫어야함 조립하고 귀찮아서 그냥 사용하나 품질이 만족스러운건 아님,0,0
182012,가루날림이 아쉽습니다. 한번바르고나면 손이랑 화장대에 가루가 엄청나네요 ㅠㅠ 하지만 발색은 많이 진하지 않고 자연스러워요,0,0
182037,생각이상으로 좋아요~~ 설마설마 비단처럼 부드럽고 잠옷으로 최고~~ 기분전환겸 섹시함을 두루두루,1,1
182167,여러디자인중 가장 마음에 들어서 구매했어요. 하루하루 아기를 기다리는 설레이는 마음으로 한장한장 넘기고 있답니다. 감사합니다^^,1,1
182230,표고향에 반해서 선물도 하고 그랫는데ㅠ 비가 많이와서 그러나 향이 안나네요 중품 했는데 지난번보다 크기도 그렇고 좀 바뀐거 같아요😭사장님 변심한거 아니시죠?.. 다음을 기약 해봐요..이번은 죄금 아쉬워요 왕만한 버섯가득ㅋㅋ함께,0,0
182418,색상이 너무 많이 들어가있어서ㅠ마음에 안들어서 다른 서식으로 재구매했네용,0,0
182446,완전실망입니다~ 주문이 잘못오질안나 다시보내준 새우마져 신선도 많이 떨어져 머리에서 내장이 새어나오네요~3월에 매우만족해서 재구매를 했는데 좀 많이 실망스럽네요~,0,1
182638,커넥터랑 유축기랑 안맞아서 사용못하고 잇습니다 와이드형 유축기만 되는거네요 확인잘하고 시키세요,0,0
182711,손에 딱 잡히고 사무실 사용인데 냉장고가 작아서 걱정했는데 통 사이즈도 딱이네요 감사합니다.,1,1
182741,원단이 쓰레기. 바로 빵꾸남... 돈 더 받아도 원단을 좀 쓸만할걸 쓰지 너무하다...,0,0
182844,문하단에 붙었는데 차량과 밀착이 되지않고 공간이 남아서 난감하네요.,0,0
182879,다이소 물건보다도 더 안좋아요ㅜㅜ 많은 신발들을 공간을 효율적으로 사용할려고 구매했는데 넓이도 크고 힐넣기도 힘든 높이입니다,0,0
182984,냄새가 너무 심하게 났어요. 케이스 냄새라기보단 엄청 찌린내가 나서.. 향수뿌리고 썻어요.. 크기는 뭐 맞으니..,0,0
183167,망토 사서 봉투 뜯자마자 단추 떨어지고 마감 엄청 안좋아요.,0,0
183490,완젼. 만족 핏도글코. 길이. 색 넘넘맘에듭니다 인터넷구매후 일케. 만족하긴 첨,1,0
183499,"좋아요 젖병 꼭지 세척하는데 아주좋아요, 젖병은 그린맘이랑 메델라꺼 꼭지에 세척해봤는데 둘다 잘닦입니다",1,0
183614,이거 진짜 필수입니다. 걸수도있고 집을 수도 있고 좋아요,1,0
183638,택배기사 문앞에 그냥 던져 놓고 감. 집에 사람 없는데 연락도 없이.,0,0
183816,블라인드는 만족하는데 배송이 넘 느려요 너무 안와서 연락해보니 운송장만 오고 아직 물품이 안왓다고 이야기하고.. 느긋하게 기다릴분만 주문하세요,0,0
183876,배송도 빠르고 손질도 잘 되있어요 제철이라 맛있고~~~ 홍합도 덤으로 주셔서 감사해요~~,1,1
183937,옷은 이쁜데 옷입어보다가 가슴트여있는데 찢어져써요 바느질이 튼튼하지 못해요,0,0
184090,재구매 1인용 샀다가...너무 작아서 큰걸로 재구입 했어요! 좋아요!,1,1
184485,배송이하루만에왔고 배터리방전배송이라현재충전중입니다 전체적으로 만족스럽고 얼른타보고싶네요!,1,1
184825,20일 1+1행사로 2세트 구매하여 불닭2 마라2가 와야하는데 마라로만 4박스가 왔네요 고객센터 연락하면 바꿔주겠지만 택배 보내고받기 귀찮아서 그냥 먹습니다 불닭못먹어봐서 아쉽네요,0,0
185023,저하고는 별로 안맍는지 시간이 지나면 많이 뜨네요 커버도 별로 안돼고,0,0
185047,쓰다보니 향도 너무 구리고... 배송상태가 진짜 안 좋았어요,0,0
185052,잘 빠지는 스틱보다 자 ㄹ빠지지 않는 스틱을 더 좋아해요 ㅎㅎ,1,1
185131,그 끝에 빛차단 마개 줫는데 똑같은 크기로 안주고 하나는 너무 작은거 줘서 안들어감..;; 그래서 물어보니까 임의로 랜덤배송이라나? 좀 넉넉하게 보내주지..참.....,0,0
185185,작은 사각 얼음들은 너무 작고 빨리 녹아서 제빙기를 사야하나 하고있었는데 이거는 크고 동그래서 확실히 천천히 녹네요. 뒤집어도 물 안새니까 얼리기도 편하고 좋아요!,1,0
185369,화질이 많이 떨어집니다 사흘 사용 후 눈이 아파 그냥 두었습니다,0,0
185573,얼음은 안녹았는데요 감자는 다녹아왔어요ㅠ 먹어도 상관없는건가욤?~~ 택배가 오후 8시쯤 배송 온거같아요ㅠ,0,1
185602,제품은 좋은좋은같아요 단 약간 흔들흔들 공정이 정확히 안되는데 조금만더 튼튼했으면 더욱 좋을것같아요,1,0
185733,"배송이 너무 빨라서 만족스러웠고, 무게가 무거워서 설치할때 팔힘은 들어갔어도 내 아이가 그만큼 튼튼하고 안전한 카시트에 앉는다는게 마음이 놓이더군요! 여러가지 기능도 좋고, 앞으로 면년간 제품이 끄떡없길 바래봅니다",1,0
185967,추천합니다. 광고선전한 그대로입니다. 디자인 예쁘고 소독도 따로하지 않아도 되서 편리합니다. 다만 열고 닫을때 조그마한 홈이 파여져 있다면 더 좋았을 것 같다는 생각을 해봅니다.,1,0
186052,리뷰가 가짜인지 입맛이다른건지 김치 조미료 맛이강하네요 전별로예요ㅠㅠ,0,0
186093,좋습니다 배송 빠르게 잘왔습니다 그리고 포장도 잘되어 왔습니다 베개와 매트 사용해봤는데 좋습니다!!!,1,1
186120,성분은 좋네요..유기농이라 좋고 배랑 도라지 외에 수세미도 들어있구요~^^ 근데 단점은 맛이 없다는 거...ㅠㅠ 잘 안먹게 되고 보관만 잘하고 있습니다.,0,1
186148,90사이즈라 라지시켰는데 자꾸안으로 말려들어가요 너무불편ㅠ,0,0
186339,저희 애기가 너무너무 잘 먹어서 주기적으로 구매하고 있어요 번창하시고 또 구매하러 올게요!!,1,1
186421,디자인이 좋습니다. 전반적으로 어디나 잘 어울릴 디자인입니다.,1,0
186430,마감이 너무 안좋아요 그리고 목받이 없는걸 시켰는데 있는게 왔어요 급하니까 그냥 쓰지만 추천하고 싶진 않네요 나사도 더러워서 조립할때 흰색 부품에 얼룩이 묻어요 물티슈론 안 지워짐 리뷰 보고 살껄 그랬네요,0,0
186537,패드에 이물질 얼룩이 묻어 있어요. 반품할까하다 그량 빨았는데도 없어지지 않네요.,0,0
186660,벌써 10팩 다 마셨어요~ 유통기한도 넉넉하고 제품도 안전하고 상태 좋게 배송와서 또 구매하려구요!,1,1
186664,사용해보니 계속 떨어지는데 다른 방법이 있나요 사용방법 부탁드립니다,0,0
186695,아 별로예요 작은 캔 맛있었는데 큰 캔 영 별로네요 녹은 스펀지같고 파슬파슬 하고 굉장히 짭니다 이걸 어떻게 해서 먹어야 할지 좀 걱정이네요 다음부터는 작은 캔을 사야겠어요,0,0
186724,헤드커버에 급실망입니다.1점도 아깝네요 허잡에극치..헤드커버좀 잘만드세여,0,0
